"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000137491",27.8064596322623,2.72461358804764,0.493541336367608,5.52053776913683,3.3796373803921e-08,4.45560799661584e-07,"SLCO2B1"
"ENSG00000156381",414.327492866228,1.90008390695197,0.344426428068133,5.51666118540735,3.45500607690706e-08,4.5403911485705e-07,"ANKRD9"
"ENSG00000178896",267.608456380669,1.41123891885624,0.255912737455551,5.51453176144215,3.49709750979203e-08,4.58982868180953e-07,"EXOSC4"
"ENSG00000102755",164.174522419687,1.42379257972523,0.258432260867528,5.50934536944311,3.60170626173607e-08,4.71807430980577e-07,"FLT1"
"ENSG00000139132",2666.51134769507,1.2214468775193,0.221716751360921,5.50904191957499,3.60791987974395e-08,4.72235521170358e-07,"FGD4"
"ENSG00000183508",8613.70567615802,1.57604547916794,0.286191934927809,5.50695280621898,3.65098084877856e-08,4.7643791406788e-07,"TENT5C"
"ENSG00000147036",165.263560037942,1.83611377633462,0.333587128285357,5.50415055212793,3.70952454746493e-08,4.83462923084524e-07,"LANCL3"
"ENSG00000203618",595.748535109308,6.10111700282246,1.10924573653457,5.50023930845403,3.79276129471292e-08,4.93058968312679e-07,"GP1BB"
"ENSG00000142409",747.429117288428,1.21129178825852,0.22027470346399,5.49900542009598,3.81939396375101e-08,4.96206961353905e-07,"ZNF787"
"ENSG00000155307",5133.85455750549,1.60207318358654,0.29145739618376,5.49676626691765,3.86818852573549e-08,5.01463424464237e-07,"SAMSN1"
"ENSG00000197405",18002.8989431788,1.00477256836992,0.182795574517991,5.49670073260457,3.86962568495811e-08,5.01463424464237e-07,"C5AR1"
"ENSG00000139890",603.757059923494,1.45269439009624,0.264345132001807,5.4954459690459,3.8972425689317e-08,5.04405411175668e-07,"REM2"
"ENSG00000196787",269.575272335499,1.16878470454882,0.212689230509932,5.49526979690797,3.90113532182719e-08,5.0459108223785e-07,"H2AC11"
"ENSG00000153071",1332.23961710133,1.24204476335244,0.226234481334223,5.49007718022225,4.01758146602347e-08,5.18672294044426e-07,"DAB2"
"ENSG00000138061",6547.33629788681,1.51345779448514,0.275913988756034,5.48525212987066,4.12880112112066e-08,5.31693228439422e-07,"CYP1B1"
"ENSG00000122432",19.9035918707491,1.59118647757346,0.290435017797706,5.47863163897735,4.28627641087757e-08,5.49902474288024e-07,"SPATA1"
